cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8046/Pharmacy/Apotheke-Affoltern-AG-Ifggm1C0b1xNc3i1BxccJg?dwhat=pharmacy&dwhere=zurich	Apotheke Affoltern AG	Wehntalerstrasse 296	 8046 Zürich	044 371 25 33	www.apothekeaffoltern.ch	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8004/Pharmacy/Werd-Apotheke-8ShXcNKs3VpRPz1oWbBYpg?dwhat=pharmacy&dwhere=zurich	Werd-Apotheke	Birmensdorferstrasse 51	 8004 Zürich	043 322 20 40	www.werd-apotheke.ch	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8057/Pharmacy/Hirsch-Apotheke-AG-N5BxsLrJoI02GQJWG6gYVQ?dwhat=pharmacy&dwhere=zurich	Hirsch-Apotheke AG	Schaffhauserstrasse 124	 8057 Zürich	044 361 07 40	www.hirschapotheke.ch	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8038/Pharmacy/TopPharm-Morgental-Apotheke-Drogerie-Parfumerie-uBaZgCrA5r4NLgZ-83Uyyg?dwhat=pharmacy&dwhere=zurich	TopPharm Morgental Apotheke Drogerie & Parfumerie	Albisstrasse 44/48	 8038 Zürich	043 399 88 66	www.morgental.apotheke.ch	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8003/Pharmacy/Baren-Apotheke-H_NJZM8IlI_Odn6FleUf4A?dwhat=pharmacy&dwhere=zurich	Bären-Apotheke	Kalkbreitestrasse 131	 8003 Zürich	044 462 41 44	www.baerenapotheke.ch	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8045/Pharmacy/Laubegg-Apotheke-Ursula-Huber-FuVcR_FMEUb-78KpqJfxnw?dwhat=pharmacy&dwhere=zurich	Laubegg-Apotheke, Ursula Huber	Uetlibergstrasse 107	 8045 Zürich	044 462 31 77	www.laubeggapotheke.ch	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8050/Pharmacy/Apotheke-und-Drogerie-Oerlikon-OVpgftTXZfg1cMhM1kXfoQ?dwhat=pharmacy&dwhere=zurich	Apotheke und Drogerie Oerlikon	Nansenstrasse 8	 8050 Zürich	044 312 58 68	www.apotheke-oerlikon.ch	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8051/Pharmacy/zum-Morser-96dm75i5x4lCLhlB5ZZ_jA?dwhat=pharmacy&dwhere=zurich	zum Mörser	Hirzenbachstrasse 40	 8051 Zürich	044 322 00 62	www.apothekezummoerser.ch	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8047/Pharmacy/Albis-Apotheke-Albisrieden-MM5_hG7me78FsfruRCrFmA?dwhat=pharmacy&dwhere=zurich	Albis-Apotheke Albisrieden	Albisriederstrasse 330	 8047 Zürich	044 492 13 10	www.albisapotheke.ch	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8057/Pharmacy/Wehntal-Apotheke-YpqL51v0ss2IqamETN37kA?dwhat=pharmacy&dwhere=zurich	Wehntal-Apotheke	Hofwiesenstrasse 200	 8057 Zürich	044 361 00 40	www.wehntal-apotheke.ch	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8006/Pharmacy/BIOTHEKE-Winkelried-Apotheke-AG-DE2yVuWjquO7rilb73q1Qw?dwhat=pharmacy&dwhere=zurich	BIOTHEKE - Winkelried Apotheke AG	Universitätstrasse 100	 8006 Zürich	044 362 11 40	www.biotheke.ch	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8001/International/INTERNATIONALE-APOTHEKE-Victoria-rmOWcvItOiSqKKAxfxVxVQ?dwhat=pharmacy&dwhere=zurich	INTERNATIONALE APOTHEKE Victoria	Bahnhofstrasse 71	 8001 Zürich	043 344 60 60	www.pharmaworld.com	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8053/Pharmacy/TopPharm-Apotheke-Witikon-sEb3pe7VteSvu2yeWvZC8A?dwhat=pharmacy&dwhere=zurich	TopPharm Apotheke Witikon	Carl-Spitteler-Strasse 2	 8053 Zürich	044 380 00 26	www.witikon.apotheke.ch	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8037/Druggist/Wipkingerplatz-_-F_1TJrMbUKMZcDW6lewg?dwhat=pharmacy&dwhere=zurich	Wipkingerplatz	Hönggerstrasse 40	 8037 Zürich	044 273 04 00		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8032/Pharmacy/Minerva-Apotheke-Iok9pxBbFEs1npa25MJPDA?dwhat=pharmacy&dwhere=zurich	Minerva Apotheke	Forchstrasse 106	 8032 Zürich	044 382 32 52	www.minerva-apotheke.ch	
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8001/Pharmacy/Coop-Vitality-AG-p-8XkObvQhwrJXvjKBeqdQ?dwhat=pharmacy&dwhere=zurich	Coop Vitality AG	Bahnhofstrasse 81	 8001 Zürich	058 878 80 30		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8003/Pharmacy/Coop-Vitality-AG-n-WHjcQkdzQcAXgvPFixxA?dwhat=pharmacy&dwhere=zurich	Coop Vitality AG	Birmensdorferstrasse 200	 8003 Zürich	058 878 83 80		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8045/Pharmacy/Coop-Vitality-AG-PHhDwxnQbE4fq48ybMvOJA?dwhat=pharmacy&dwhere=zurich	Coop Vitality AG	SihlCity, Kalanderplatz 1	 8045 Zürich	058 878 82 20		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8048/Pharmacy/Coop-Vitality-AG-nArrAEHZPFPJAr30TgjTuQ?dwhat=pharmacy&dwhere=zurich	Coop Vitality AG	Baslerstrasse 50	 8048 Zürich	058 878 83 60		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8050/Pharmacy/Coop-Vitality-AG-2uAXMww_G0AIHfk2Zt9QEA?dwhat=pharmacy&dwhere=zurich	Coop Vitality AG	Sophie-Taeuber-Strasse 4	 8050 Zürich	058 878 85 40		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8057/Pharmacy/Hirschwiesen-Apotheke-AG-pbwa4O7BaRoM86Us3t05TA?dwhat=pharmacy&dwhere=zurich	Hirschwiesen-Apotheke AG	Schaffhauserstrasse 192	 8057 Zürich	044 362 30 10		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8055/Pharmacy/West-Apotheke-y4Io1Q-Sz0LtLkC0X14adg?dwhat=pharmacy&dwhere=zurich	West-Apotheke	Schweighofstrasse 245	 8055 Zürich	044 463 70 80		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8048/Pharmacy/Altstetten-1-jtMt4tbRJMvyTvB4Vynt9A?dwhat=pharmacy&dwhere=zurich	Altstetten 1	Badenerstrasse 681	 8048 Zürich	044 431 20 80		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8048/Pharmacy/Altstetten-2-t7NfCkOwkVvghJzND-H53w?dwhat=pharmacy&dwhere=zurich	Altstetten 2	Saumackerstrasse 37	 8048 Zürich	044 431 68 31		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8032/Pharmacy/am-Hegibachplatz-CI9xjpfHRHyHD5y1r44NKQ?dwhat=pharmacy&dwhere=zurich	am Hegibachplatz	Forchstrasse 106	 8032 Zürich	044 382 32 52		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8038/Pharmacy/Amavita-Apotheke-Albisstrasse-COLG48zhEI8AdeR0wJ9r6w?dwhat=pharmacy&dwhere=zurich	Amavita Apotheke Albisstrasse	Albisstrasse 106	 8038 Zürich	058 878 24 70		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8001/Pharmacy/Amavita-Apotheke-Bahnhofplatz-Zurich-IQPSRxY_B_dvb_Xa8Ft8Hg?dwhat=pharmacy&dwhere=zurich	Amavita Apotheke Bahnhofplatz Zürich	Bahnhofstrasse 108	 8001 Zürich	058 878 24 80		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8001/Perfumery/Amavita-Apotheke-Drogerie-Stadelhofen-QVzX9L7z8xWVSLFY6Vr0dQ?dwhat=pharmacy&dwhere=zurich	Amavita Apotheke & Drogerie Stadelhofen	Bahnhof Stadelhofen, Stadelhoferstrasse 8	 8001 Zürich	058 851 33 03		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8002/Pharmacy/Amavita-Apotheke-Enge-3E2Q6B5UOP6l9uPTZ8v8mw?dwhat=pharmacy&dwhere=zurich	Amavita Apotheke Enge	Tessinerplatz 1	 8002 Zürich	058 878 25 00		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8050/Pharmacy/Amavita-Apotheke-Neumarkt-Oerlikon-k5Cpatb5R-gFiaeCIG-osA?dwhat=pharmacy&dwhere=zurich	Amavita Apotheke Neumarkt Oerlikon	Hofwiesenstrasse 350	 8050 Zürich	058 851 32 36		
zurich	pharmacy	N/A	http://yellow.local.ch/en/d/Zurich/8051/Pharmacy/Amavita-Apotheke-Schwamendingen-q5MIH8eIAJlgKLTLcXrurQ?dwhat=pharmacy&dwhere=zurich	Amavita Apotheke Schwamendingen	Winterthurerstrasse 529	 8051 Zürich	058 851 32 50		
