cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8006/Hotel/Apartments-Swiss-Star-AG-YADsHo86UTqVsnJEqdgsLQ?dwhat=hotel&dwhere=zurich	Apartments Swiss Star AG	Universitätstrasse 80/82	 8006 Zürich	043 255 57 57		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8050/Hotel/Apartments-Swiss-Star-AG-j3LiU7UDOiMJPz4J2kw8sQ?dwhat=hotel&dwhere=zurich	Apartments Swiss Star AG	Friesstrasse 8	 8050 Zürich	043 255 57 57		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8050/Hotel/Apartments-Swiss-Star-AG-Om3Zrw8SeP7YCASHykSs4g?dwhat=hotel&dwhere=zurich	Apartments Swiss Star AG	Gubelstrasse 64	 8050 Zürich	043 255 57 57		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8050/Hotel/Apartments-Swiss-Star-AG-hKz2lB80Ku_27DnIxD2X6A?dwhat=hotel&dwhere=zurich	Apartments Swiss Star AG	Friesstrasse 14	 8050 Zürich	043 255 57 57		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8008/Hotel/Hotel-Europe-QKGGyMDTf4xd76mZC2akew?dwhat=hotel&dwhere=zurich	Hotel Europe	Dufourstrasse 4	 8008 Zürich	043 456 86 86		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Hotel-Townhouse-jtz9DvyesaGTtfIqHXUN2A?dwhat=hotel&dwhere=zurich	Hotel Townhouse	Schützengasse 7	 8001 Zürich	044 200 95 95		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8032/Hotel/Plattenhof-kxMXov9ddukm3kxJqYjXfg?dwhat=hotel&dwhere=zurich	Plattenhof	Plattenstrasse 26	 8032 Zürich	044 251 19 10		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8050/Hotel/Swissotel-Zurich-PfZMk7VcQMv3h7e24Mcs6g?dwhat=hotel&dwhere=zurich	Swissôtel Zürich	Schulstrasse 44	 8050 Zürich	044 317 31 11		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8006/Conference-facilities/Zurich-Marriott-Hotel-YuaXbhgd5tAd9OVB7bOJUA?dwhat=hotel&dwhere=zurich	Zürich Marriott Hotel	Neumühlequai 42	 8006 Zürich	044 360 70 70		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Hotel/Alborghetti-Tschumi-Hotel-Event-Consulting-hotelbooker-oquWFjNsrZW7iSPL50hnng?dwhat=hotel&dwhere=zurich	Alborghetti- Tschumi Hotel + Event Consulting, hotelbooker	P.O. Box 1326	 8038 Zürich	044 482 01 83		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Alexander-WzqUhtYzHNQsyYBbiLaCtA?dwhat=hotel&dwhere=zurich	Alexander	Niederdorfstrasse 40	 8001 Zürich	044 251 82 03		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Altstadt-oEMhBngipESoZAY1fTpZOQ?dwhat=hotel&dwhere=zurich	Altstadt	Kirchgasse 4	 8001 Zürich	044 250 53 53		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8003/Hotel/Apartments-Swiss-Star-AG-04sJvU4hgaDG-PB10OpcVg?dwhat=hotel&dwhere=zurich	Apartments Swiss Star AG	Gertrudstrasse 12	 8003 Zürich	043 255 57 57		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8003/Hotel/Apartments-Swiss-Star-AG-olBZPfSLTS6tdxIy8Fc4EA?dwhat=hotel&dwhere=zurich	Apartments Swiss Star AG	Weststrasse 152	 8003 Zürich	043 255 57 57		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8003/Hotel/Apartments-Swiss-Star-AG-C5fa3sz7DLQRN5L-eEsEqw?dwhat=hotel&dwhere=zurich	Apartments Swiss Star AG	Aemtlerstrasse 160	 8003 Zürich	043 255 57 57		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Hotel/Apartments-Swiss-Star-AG-oFYaJH09iO5S4Vke5M1Sdg?dwhat=hotel&dwhere=zurich	Apartments Swiss Star AG	Dienerstrasse 20/22	 8004 Zürich	043 255 57 57		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Hotel/Apartments-Swiss-Star-AG-cuCUH_KZPbvWP5VYnrFpPQ?dwhat=hotel&dwhere=zurich	Apartments Swiss Star AG	Brauerstrasse 24	 8004 Zürich	043 255 57 57		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Hotel/Apartments-Swiss-Star-AG-s-VVAK2rHooaHOsT_4RBAQ?dwhat=hotel&dwhere=zurich	Apartments Swiss Star AG	Anwandstrasse 10	 8004 Zürich	043 255 57 57		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8006/Hotel/Apartments-Swiss-Star-AG-uwLEPcTWlMRn-rPjuOpybg?dwhat=hotel&dwhere=zurich	Apartments Swiss Star AG	Winterthurerstrasse 151/157	 8006 Zürich	043 255 57 57		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8050/Hotel/Apartments-Swiss-Star-AG-6n6pm19DLHfSoX6mOly2xg?dwhat=hotel&dwhere=zurich	Apartments Swiss Star AG	Baumackerstrasse 47	 8050 Zürich	043 255 57 57		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Arlette-utKNQIZFAdrJxYQQuc1jig?dwhat=hotel&dwhere=zurich	Arlette	Stampfenbachstrasse 26	 8001 Zürich	044 252 00 32		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8002/Hotel/B2-Boutique-Hotel-Spa-ZkVRqzhNpPlTTX7hHfxcEA?dwhat=hotel&dwhere=zurich	B2 Boutique Hotel + Spa	Brandschenkestrasse 152	 8002 Zürich	044 567 67 67		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/BASILEA-8VIKFwH15f2SRy6xIcJVPA?dwhat=hotel&dwhere=zurich	BASILEA	Zähringerstrasse 25 /beim Central	 8001 Zürich	044 256 76 00		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Boutique-Hotel-Herzkammer-TxZ0qLGZZWx4OTGX7ftZIA?dwhat=hotel&dwhere=zurich	Boutique-Hotel Herzkammer	Oetenbachgasse 13	 8001 Zürich	044 221 07 87		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8006/Hotel/Bristol-garni-8MRsy3A1_XV7XImTuUVfGQ?dwhat=hotel&dwhere=zurich	Bristol garni	Stampfenbachstrasse 34	 8006 Zürich	044 258 44 44		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/City-Backpacker-Hotel-Biber-Xn_oyQfpVpRAiQgYB0QKVw?dwhat=hotel&dwhere=zurich	City Backpacker / Hotel Biber	Niederdorfstrasse 5	 8001 Zürich	044 251 90 15		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Comfort-Hotel-Royal-kWo03S6ferwkwIRzHECn7w?dwhat=hotel&dwhere=zurich	Comfort Hotel Royal	Leonhardstrasse 6	 8001 Zürich	044 266 59 59		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8001/Hotel/Comfort-Inn-Royal-MU_LD0hOkiD8SDQulWLbzw?dwhat=hotel&dwhere=zurich	Comfort Inn Royal	Leonhardstrasse 6	 8001 Zürich	044 266 59 59		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8050/Conference-facilities/Courtyard-by-Marriott-Zurich-Nord-HcpTPyYfHiJdkwD6T7c_1Q?dwhat=hotel&dwhere=zurich	Courtyard by Marriott Zürich Nord	Max-Bill-Platz 19	 8050 Zürich	044 564 04 04		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Hotel/Crowne-Plaza-Zurich-JBU5SnakZqPBavTzk6UXrg?dwhat=hotel&dwhere=zurich	Crowne Plaza Zurich	Badenerstrasse 420	 8004 Zürich	044 404 44 44		
zurich	hotel	N/A	http://yellow.local.ch/en/d/Zurich/8004/Hotel/easyHotel-Zurich--jRcr-5AAaKdBfd8RL5ugw?dwhat=hotel&dwhere=zurich	easyHotel Zürich	Zwinglistrasse 14	 8004 Zürich	043 322 05 51		
