cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Garage/J-H-Keller-AG-Automobile-WMbdNHiT_i4Y-67Wvre3Pw?dwhat=garrage&dwhere=zurich	J. H. Keller AG Automobile	Vulkanstrasse 120	 8048 Zürich	044 437 24 24	www.jhkellerag.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8048/New-and-used-cars/Emil-Frey-AG-FRy56tgeUn2YchMeZr7sgw?dwhat=garrage&dwhere=zurich	Emil Frey AG	Badenerstrasse 600	 8048 Zürich	044 495 23 11	www.emil-frey.ch/zuerich	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8002/Garage/Neues-Schloss-AG-MQqDsZDE8of474tfJrZmcw?dwhat=garrage&dwhere=zurich	Neues Schloss AG	Stockerstrasse 11	 8002 Zürich	044 283 27 27	www.garage-neuesschloss.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8005/Garage/Garage-Elsa-GmbH-WsZEIJLotFBPK-QLpVye7w?dwhat=garrage&dwhere=zurich	Garage Elsa GmbH	Heinrichstrasse 210	 8005 Zürich	043 928 30 30	www.garage-elsa.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Garage/Mercedes-Benz-Automobil-AG-KsdUN_xbKpPE4jV-qKn3qA?dwhat=garrage&dwhere=zurich	Mercedes-Benz Automobil AG	Hagenholzstrasse 111	 8050 Zürich	044 308 11 11	www.merbagretail.ch/zhnord	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8057/Garage/Punto-Auto-GmbH-e_uJS6fFkoscUsENBPcNQQ?dwhat=garrage&dwhere=zurich	Punto Auto GmbH	Winterthurerstrasse 297	 8057 Zürich	044 734 33 13	www.puntoauto.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Garage/DOnofrio-Sohn-AG-507ojy2WHCoDkwmhw0wPGA?dwhat=garrage&dwhere=zurich	D'Onofrio + Sohn AG	Schwamendingenstrasse 30	 8050 Zürich	044 311 34 84	www.garage-donofrio.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8057/Garage/GarageKing-dWxOpvP-UYRjZhnIKCVXdg?dwhat=garrage&dwhere=zurich	GarageKing	Winterthurerstrasse 368	 8057 Zürich	044 320 04 50	www.garageking.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Garage/Mercedes-Benz-Automobil-AG-Ogb2vq-pmmgUJjrEcgPjvw?dwhat=garrage&dwhere=zurich	Mercedes-Benz Automobil AG	Badenerstrasse 119	 8004 Zürich	044 245 82 82	www.merbagretail.ch/city	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Motorcycles-and-scooters/Holliger-AG-i0uuSUYNhuRcyKLSOCFvnA?dwhat=garrage&dwhere=zurich	Holliger AG	Schöneggstrasse 10-12	 8004 Zürich	044 242 68 65	www.hondacenter.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8052/Garage/Amsler-Rudolf-Pkn8Y-bgYfq0Ch4CeTUqfg?dwhat=garrage&dwhere=zurich	Amsler Rudolf	Glatttalstrasse 75	 8052 Zürich	044 301 17 22	www.vwaudigarage.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8032/Garage/Garage-Sommerhalder-AG-Z-Rpdu_uBBWas8G7tKsk6g?dwhat=garrage&dwhere=zurich	Garage Sommerhalder AG	Kapfsteig 1 /Ecke Forchstr. 205	 8032 Zürich	044 381 55 50	www.sommerhalder.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8045/Garage/Garage-Wiedikon-Bruno-Cajacob-AG-TBlXLKpj0xd2Km4xRJtLiA?dwhat=garrage&dwhere=zurich	Garage Wiedikon Bruno Cajacob AG	Grubenstrasse 32	 8045 Zürich	044 463 22 33	www.garagewiedikonag.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8038/Garage/Kalchbuhl-Garage-AG-Riv8mDa7TDBAYLEWIk__Bg?dwhat=garrage&dwhere=zurich	Kalchbühl-Garage AG	Thujastrasse 4	 8038 Zürich	043 399 85 85	www.kalchbuehl.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8032/Garage/Besozzi-Gregor-gWGlAe8sHO2-8sQ4aA1N3g?dwhat=garrage&dwhere=zurich	Besozzi Gregor	Merkurstrasse 18	 8032 Zürich	044 383 83 66	www.besozzi.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Garage/Barcal-Gerald-Automobile-AG-Je5HmedBeHuIWPLuT0cyIA?dwhat=garrage&dwhere=zurich	Barcal Gerald Automobile AG	Farbhofstrasse 21	 8048 Zürich	044 492 56 56	www.barcalauto.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Garage/City-Motors-GmbH-FubKkaEt1s9OEhyMaT6iJw?dwhat=garrage&dwhere=zurich	City Motors GmbH	Schaffhauserstrasse 373	 8050 Zürich	044 311 33 46	www.citymotors.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8046/Garage/Hurstwald-Garage-AG-Y8sVV4HzkAVyetI0FUt4yQ?dwhat=garrage&dwhere=zurich	Hürstwald-Garage AG	Fronwaldstrasse 15	 8046 Zürich	044 371 55 44	www.huerstwald-garage.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Garage/Britishmotors-Autodoktor-L0hQdlV5ro0gv6GgrNgCpw?dwhat=garrage&dwhere=zurich	Britishmotors Autodoktor	Badenerstrasse 382a	 8004 Zürich	043 557 62 63	www.britishmotors.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8032/Garage/Garage-Johann-Frei-AG-WX9wOMKdX-jIIfbMbU2O0Q?dwhat=garrage&dwhere=zurich	Garage Johann Frei AG	Hammerstrasse 85	 8032 Zürich	044 381 18 00		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Garage/Henri-Muller-Automobile-AG-J0CdShAlleQRds75WmLGeg?dwhat=garrage&dwhere=zurich	Henri Müller Automobile AG	Hofwiesenstrasse 289	 8050 Zürich	044 201 43 53	www.muellerautomobile.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Garage/Hansa-Garage-AG-lY92VZ-S_yrCkBp2ymygig?dwhat=garrage&dwhere=zurich	Hansa-Garage AG	Siewerdtstrasse 99	 8050 Zürich	043 205 07 70	www.hansagarage.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8003/Garage/Bernina-02tVtU73q0fNFCWENmS6FQ?dwhat=garrage&dwhere=zurich	Bernina	Bremgartnerstrasse 10	 8003 Zürich	044 463 78 88	www.berninagarage.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Garage/ProAuto-GmbH-Oerlikon-NTr143iIYtwn7hePlRkXXQ?dwhat=garrage&dwhere=zurich	ProAuto GmbH Oerlikon	Thurgauerstrasse 39	 8050 Zürich	044 312 13 13		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Garage/Holliger-Automobile-AG-pymlQ1rrFIJXe8z7aFoS1Q?dwhat=garrage&dwhere=zurich	Holliger Automobile AG	Neufrankengasse 9	 8004 Zürich	044 291 05 05	www.holligerauto.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8046/Tires-tire-service/Pneuhaus-Unterdorf-GmbH-olKcSW_pdkmYw4jt8wIU1Q?dwhat=garrage&dwhere=zurich	Pneuhaus-Unterdorf GmbH	Wehntalerstrasse 561	 8046 Zürich	044 371 44 55	www.pneuhaus-unterdorf.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8064/Garage/Hausermann-Automobile-AG-aJYhqIeDWiNiVUREWl4nqg?dwhat=garrage&dwhere=zurich	Häusermann Automobile AG	Bernerstrasse Nord 188	 8064 Zürich	044 435 36 36	www.autohaeusermann.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8005/Garage/Miggiano-Fernando-B05DX9-yAeCdZyf832HI_Q?dwhat=garrage&dwhere=zurich	Miggiano Fernando	Limmatstrasse 195	 8005 Zürich	044 272 95 54	www.garagemiggiano.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8037/Garage/Garage-HU-Eugster-AG-jRkMJXHM8s2EpeaCCYFGNA?dwhat=garrage&dwhere=zurich	Garage H.U. Eugster AG	Nordstrasse 124	 8037 Zürich	044 360 23 33	www.garageeugster.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8046/Garage/Garage-Schneider-AG-igLOyzdyrBA08TdVxR5Epw?dwhat=garrage&dwhere=zurich	Garage Schneider AG	Wehntalerstrasse 276	 8046 Zürich	044 311 78 16	www.motoschneider.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8008/Garage/Porsche-Zentrum-Zurich-3n5lLODVFJlutWioANSxZw?dwhat=garrage&dwhere=zurich	Porsche Zentrum Zürich	Dufourstrasse 182-188	 8008 Zürich	044 269 59 59	www.porsche-zuerich.ch/porsche/Riesbach/de/Home.html	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Car-dealership/Baumann-Sternengarage-AG-2e0Pyv5LfAGlNWSs0rmHWg?dwhat=garrage&dwhere=zurich	Baumann Sternengarage AG	Baumackerstrasse 8	 8050 Zürich	044 311 85 65		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8037/Garage/Auto-Elektro-Garage-Raymond-Crestani-9zgy2JvJl01kuSHmHG2GMA?dwhat=garrage&dwhere=zurich	Auto-Elektro-Garage Raymond Crestani	Hönggerstrasse 14	 8037 Zürich	044 272 77 22		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8003/Garage/Franz-AG-Se7Cla3WtOKRjrDS-nglqA?dwhat=garrage&dwhere=zurich	Franz AG	Badenerstrasse 329	 8003 Zürich	044 498 11 11		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8048/New-and-used-cars/Kindlimann-AG-Zurich-C7YHlB9aBzJ6JKDK8-gkow?dwhat=garrage&dwhere=zurich	Kindlimann AG Zürich	Herrligstrasse 39	 8048 Zürich	044 431 00 00		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8037/Garage/Porsche-Service-Zentrum-Zurich-City-94JgJj5rTbh45QXlnwDgtg?dwhat=garrage&dwhere=zurich	Porsche Service Zentrum Zürich City	Nordstrasse 124	 8037 Zürich	044 360 23 34		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8001/Couple-and-family-therapy/Medizinisches-Zentrum-Lowenstrasse-SafGUTWkjKTK8OraLtxThg?dwhat=garrage&dwhere=zurich	Medizinisches Zentrum Löwenstrasse	Löwenstrasse 12	 8001 Zürich	044 228 70 80	www.mzg.ch	
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8032/Emergency-road-assistance/24h-A-A-Abschleppdienst-Zurich-und-Umgebung-Christian-Gerny-4-NQNKkHnYheVkxWHmGtoQ?dwhat=garrage&dwhere=zurich	24h A+ A Abschleppdienst Zürich und Umgebung, Christian Gerny	Gemeindestrasse 39	 8032 Zürich	044 480 26 00		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Garage/A-C-Garage-Armando-Calvano-xvMvqnLN7R2V3zplysmMGg?dwhat=garrage&dwhere=zurich	A. C. Garage Armando Calvano	Feldblumenstrasse 28	 8048 Zürich	044 432 28 63		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Emergency-road-assistance/AABS-Autohilfe-Zurich-bJTQoIuUzwC4QoqXBGQWvQ?dwhat=garrage&dwhere=zurich	AABS Autohilfe Zürich	Hohlstrasse 419	 8048 Zürich	044 493 33 33		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Garage/Allenmoos-Garage-GmbH-Oaci_VlmZIfEg7CJYyCCaQ?dwhat=garrage&dwhere=zurich	Allenmoos Garage GmbH	Hofwiesenstrasse 268	 8050 Zürich	044 311 62 63		
zurich	garrage	N/A	http://yellow.local.ch/en/d/Zurich/8037/Garage/Am-Wasser-REk1D-CIbgIK8v7Bm1JRJg?dwhat=garrage&dwhere=zurich	Am Wasser	Breitensteinstrasse 51	 8037 Zürich	044 433 11 20		
