cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8001/Restaurant/Nagasui-AG-kiY78SwOqmqPLQlfgKAyMA?dwhat=catering&dwhere=zurich	Nagasui AG	Selnaustrasse 16	 8001 Zürich	044 288 38 88		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8055/Takeout/Le-Liban-Rdnw1ivNV4nxRbLtvWbu6Q?dwhat=catering&dwhere=zurich	Le Liban	Friesenbergstrasse 3	 8055 Zürich	044 310 73 11		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8006/Catering-service/Mangosteen-Catering-i_84W2MzRo1noM8aQyHY2w?dwhat=catering&dwhere=zurich	Mangosteen Catering	Neumühlequai 42	 8006 Zürich	044 360 70 80		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8006/Conference-facilities/Zurich-Marriott-Hotel-YuaXbhgd5tAd9OVB7bOJUA?dwhat=catering&dwhere=zurich	Zürich Marriott Hotel	Neumühlequai 42	 8006 Zürich	044 360 70 70		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8050/Catering-service/Tasteria-Restaurant-und-Catering-vtJN1LTQZF8Av2kvM0bLrA?dwhat=catering&dwhere=zurich	Tasteria - Restaurant und Catering	Robert-Maillart-Strasse 14	 8050 Zürich	044 415 64 44		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8003/Catering-service/AOZ-Paprika-Restaurant-und-Catering-Hg2lPa3O9qs-rNMLDFA1qw?dwhat=catering&dwhere=zurich	AOZ Paprika - Restaurant und Catering	Brahmsstrasse 22	 8003 Zürich	044 300 28 58		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8048/Bakery-pastry-shop/Beck-Keller-AG-ZCzuxEgH4X4Dr9uYr7EyaA?dwhat=catering&dwhere=zurich	Beck Keller AG	Altstetterplatz 12	 8048 Zürich	043 343 08 39		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8003/Catering/Christine-Neidhart-GmbH-HSIhAAQEQtmIyRfrehbevg?dwhat=catering&dwhere=zurich	Christine Neidhart GmbH	Weststrasse 17	 8003 Zürich	076 411 24 20		
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8047/Butcher/Metzgerei-Kunzli-AG-MM4L3i7AA_D8cKerDLIWAg?dwhat=catering&dwhere=zurich	Metzgerei Künzli AG	Letzigraben 149	 8047 Zürich	044 492 16 56	www.metzgereikuenzli.ch	
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8057/Restaurant/Ristorante-Pizzeria-Tramblu-0mY2oqm3pSf6gXctSk10Hg?dwhat=catering&dwhere=zurich	Ristorante Pizzeria Tramblu	Bucheggstrasse 103	 8057 Zürich	044 364 50 13	www.tramblu.ch	
zurich	catering	N/A	http://yellow.local.ch/en/d/Zurich/8057/Catering-service/Gnadinger-am-Schaffhauserplatz-AG-E1CsyggnjETd3xoyC48bAw?dwhat=catering&dwhere=zurich	Gnädinger am Schaffhauserplatz AG	Schaffhauserstrasse 57 /Schaffhauserplatz	 8057 Zürich	044 360 23 90	www.gnaedingerplatz.ch	
